Run,Generation,Leg Index,Individual Index,Fitness,Amplitude,Phase,Offset
0,0,4,1,7.220662704812668,"[0.05964426277982848, 0.20357603593293044, 0.3502214633146483]","[1.8339468721496561, 4.990730113434335, 2.823163001909838]","[-0.32916046611662264, -0.24065452402137388, -0.1678537007943911]"
0,0,5,1,7.220307396264596,"[0.2170818799612535, 0.059258703373952726, 0.1606190827988319]","[0.046151111161972534, 4.075828275617321, 0.6300187072355409]","[0.03955360133069563, 0.1941430582735254, 0.13581871138504242]"
1,1,0,0,7.427144102015024,"[0.3114592195025044, 0.19643145902790582, 0.381109304484308]","[2.5879218996584576, 5.97723734266194, 2.698655982379428]","[0.25037683543369027, -0.3752615631337256, 0.0690470955090442]"
1,1,1,0,7.426172239492192,"[0.20467543279336808, 0.46231886117860993, 0.007481877384368618]","[5.971356940168498, 1.9673693675424995, 5.354472102541631]","[0.13143105728230597, 0.15874174661182938, 0.20005971268165412]"
1,1,2,0,7.425216149993653,"[0.2984811475694546, 0.4622691150929252, 0.1368894231028751]","[4.781459088890886, 5.763866678504249, 0.7729972250360008]","[-0.2894883362032181, 0.45069887860838964, -0.19650477965294488]"
1,1,4,0,7.4233502785365255,"[0.14914301584126805, 0.04146476721418352, 0.10664131730287668]","[5.826820953487106, 3.1524159296938583, 2.747251314835114]","[0.005754218153593116, -0.020941961573796464, 0.12961919396800492]"
1,1,5,0,7.422435880255466,"[0.07927795917847236, 0.2605100560740796, 0.0023966595416161085]","[0.6870731883085989, 4.684160599047421, 3.2986832455550243]","[0.23999630222368284, 0.36890919670769895, -0.13166775674067477]"
1,1,0,1,4.89384811971344,"[0.3114592195025044, 0.19643145902790582, 0.381109304484308]","[2.5879218996584576, 5.97723734266194, 2.698655982379428]","[0.25037683543369027, -0.3752615631337256, 0.0690470955090442]"
1,1,1,1,4.892736937770445,"[0.20467543279336808, 0.46231886117860993, 0.007481877384368618]","[5.971356940168498, 1.9673693675424995, 5.354472102541631]","[0.13143105728230597, 0.15874174661182938, 0.20005971268165412]"
1,1,2,1,4.891624427357527,"[0.2984811475694546, 0.4622691150929252, 0.1368894231028751]","[4.781459088890886, 5.763866678504249, 0.7729972250360008]","[-0.2894883362032181, 0.45069887860838964, -0.19650477965294488]"
1,1,4,1,4.889379066569112,"[0.15925738356445213, 0.04146476721418352, 0.11918150265321632]","[5.789948772067772, 3.1524159296938583, 2.7017802750485695]","[-0.012647005823300049, -0.020941961573796464, 0.10532774364917086]"
1,1,5,1,4.888239713286646,"[0.0985992432525587, 0.2605100560740796, 0.0023966595416161085]","[0.6683320218788732, 4.684160599047421, 3.2986832455550243]","[0.2590182445916609, 0.36890919670769895, -0.13166775674067477]"
1,1,0,0,7.427144102015024,"[0.3114592195025044, 0.19643145902790582, 0.381109304484308]","[2.5879218996584576, 5.97723734266194, 2.698655982379428]","[0.25037683543369027, -0.3752615631337256, 0.0690470955090442]"
1,1,1,0,7.426172239492192,"[0.20467543279336808, 0.46231886117860993, 0.007481877384368618]","[5.971356940168498, 1.9673693675424995, 5.354472102541631]","[0.13143105728230597, 0.15874174661182938, 0.20005971268165412]"
1,1,2,0,7.425216149993653,"[0.2984811475694546, 0.4622691150929252, 0.1368894231028751]","[4.781459088890886, 5.763866678504249, 0.7729972250360008]","[-0.2894883362032181, 0.45069887860838964, -0.19650477965294488]"
1,1,4,0,7.4233502785365255,"[0.14914301584126805, 0.04146476721418352, 0.10664131730287668]","[5.826820953487106, 3.1524159296938583, 2.747251314835114]","[0.005754218153593116, -0.020941961573796464, 0.12961919396800492]"
1,1,5,0,7.422435880255466,"[0.07927795917847236, 0.2605100560740796, 0.0023966595416161085]","[0.6870731883085989, 4.684160599047421, 3.2986832455550243]","[0.23999630222368284, 0.36890919670769895, -0.13166775674067477]"
1,1,0,1,4.89384811971344,"[0.3114592195025044, 0.19643145902790582, 0.381109304484308]","[2.5879218996584576, 5.97723734266194, 2.698655982379428]","[0.25037683543369027, -0.3752615631337256, 0.0690470955090442]"
1,1,1,1,4.892736937770445,"[0.20467543279336808, 0.46231886117860993, 0.007481877384368618]","[5.971356940168498, 1.9673693675424995, 5.354472102541631]","[0.13143105728230597, 0.15874174661182938, 0.20005971268165412]"
1,1,2,1,4.891624427357527,"[0.2984811475694546, 0.4622691150929252, 0.1368894231028751]","[4.781459088890886, 5.763866678504249, 0.7729972250360008]","[-0.2894883362032181, 0.45069887860838964, -0.19650477965294488]"
1,1,4,1,4.889379066569112,"[0.15925738356445213, 0.04146476721418352, 0.11918150265321632]","[5.789948772067772, 3.1524159296938583, 2.7017802750485695]","[-0.012647005823300049, -0.020941961573796464, 0.10532774364917086]"
1,1,5,1,4.888239713286646,"[0.0985992432525587, 0.2605100560740796, 0.0023966595416161085]","[0.6683320218788732, 4.684160599047421, 3.2986832455550243]","[0.2590182445916609, 0.36890919670769895, -0.13166775674067477]"
1,1,0,0,7.427144102015024,"[0.3114592195025044, 0.19643145902790582, 0.381109304484308]","[2.5879218996584576, 5.97723734266194, 2.698655982379428]","[0.25037683543369027, -0.3752615631337256, 0.0690470955090442]"
1,1,1,0,7.426172239492192,"[0.20467543279336808, 0.46231886117860993, 0.007481877384368618]","[5.971356940168498, 1.9673693675424995, 5.354472102541631]","[0.13143105728230597, 0.15874174661182938, 0.20005971268165412]"
1,1,2,0,7.425216149993653,"[0.2984811475694546, 0.4622691150929252, 0.1368894231028751]","[4.781459088890886, 5.763866678504249, 0.7729972250360008]","[-0.2894883362032181, 0.45069887860838964, -0.19650477965294488]"
1,1,4,0,7.4233502785365255,"[0.14914301584126805, 0.04146476721418352, 0.10664131730287668]","[5.826820953487106, 3.1524159296938583, 2.747251314835114]","[0.005754218153593116, -0.020941961573796464, 0.12961919396800492]"
1,1,5,0,7.422435880255466,"[0.07927795917847236, 0.2605100560740796, 0.0023966595416161085]","[0.6870731883085989, 4.684160599047421, 3.2986832455550243]","[0.23999630222368284, 0.36890919670769895, -0.13166775674067477]"
1,1,0,1,4.89384811971344,"[0.3114592195025044, 0.19643145902790582, 0.381109304484308]","[2.5879218996584576, 5.97723734266194, 2.698655982379428]","[0.25037683543369027, -0.3752615631337256, 0.0690470955090442]"
1,1,1,1,4.892736937770445,"[0.20467543279336808, 0.46231886117860993, 0.007481877384368618]","[5.971356940168498, 1.9673693675424995, 5.354472102541631]","[0.13143105728230597, 0.15874174661182938, 0.20005971268165412]"
1,1,2,1,4.891624427357527,"[0.2984811475694546, 0.4622691150929252, 0.1368894231028751]","[4.781459088890886, 5.763866678504249, 0.7729972250360008]","[-0.2894883362032181, 0.45069887860838964, -0.19650477965294488]"
